,spotify_id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity
141,0e6fZkLArSmDIHnZcIua7t,Không Yêu Em Thì Yêu Ai?,"Vũ., Low G",0.695,0.516,10,-10.086,1,0.0525,0.522,0.000168,0.0903,0.546,130.023,4,
142,2qc4FFBylFT5YhvMJMX50R,Đi Để Trở Về,SOOBIN,0.733,0.432,7,-9.624,1,0.0292,0.495,0.0,0.193,0.673,95.988,4,
143,4DnrAI8WyUY6gkOwl8GlPN,capaz (merengueton),"Alleh, Yorghaki",0.872,0.614,3,-5.618,0,0.181,0.0815,0.000207,0.135,0.785,126.957,4,
144,7ricDBUakN3N0YkkKE8Obu,Mi Refe,"Beéle, Ovy On The Drums",0.588,0.634,7,-5.112,0,0.273,0.417,0.00111,0.0993,0.463,151.467,5,
145,4h3i4yz7mkw1H9XG9VMkjQ,Vibrador,Engel Montaz,0.695,0.704,6,-4.788,0,0.267,0.118,0.00261,0.136,0.577,179.873,4,
146,6TT5rB0Rwneb6ZaopHQir4,el ingeniero,"Alleh, Yorghaki",0.808,0.671,8,-4.668,0,0.0931,0.0364,0.0,0.091,0.583,105.108,4,
147,44yf1tgi5vg8lR2EULi1gs,20 Veces,"Flamen Beretta, Latinnites Music, Kuv507",0.661,0.683,6,-6.503,1,0.408,0.321,0.0,0.235,0.517,93.589,4,
148,7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,4,
149,3YrTrs2hJbLklaBdhr4TrH,ETA - RMX,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",0.606,0.744,10,-4.661,0,0.208,0.436,0.0,0.109,0.558,87.993,4,
150,634CTghcuEDy2FXcTsLG5m,una noche,"Alleh, Yorghaki",0.878,0.754,7,-3.62,0,0.14,0.0214,0.0,0.0911,0.704,122.066,4,
151,4c2Pc0NrfkesPR0jff6q3F,KETU TeCRÉ,Bad Bunny,0.27,0.277,8,-32.187,1,0.0477,0.0177,0.485,0.111,0.082,111.353,3,
152,6VNXmo59yDYgcwLS17UNAW,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta",0.328,0.153,9,-26.802,1,0.0564,0.148,1.28e-06,0.397,0.0376,95.506,4,
153,0Sr7ssScx54yxdM2ols7nW,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",0.56,0.681,6,-6.304,0,0.244,0.103,0.0,0.106,0.388,155.079,4,
154,6s9PpYbExKlHuJ8JMyep21,Bing Bong,"Yailin la Mas Viral, Puyalo Pantera",0.92,0.797,10,-4.622,0,0.109,0.0087,0.000407,0.212,0.775,134.035,4,
155,7tCuCjhxzjX2XCz4JiiAsp,TURiSTA,Bad Bunny,0.358,0.12,8,-30.487,1,0.523,0.456,0.0653,0.146,0.318,90.929,3,
156,3G7agPwWfcORnWCAGMDOpm,LA MuDANZA,Bad Bunny,0.565,0.926,7,-5.607,1,0.0573,0.975,0.944,0.131,0.971,173.978,3,
157,79x7xtoCLpf6l32Zz6mWo4,BOKeTE,Bad Bunny,0.4,0.07,1,-32.756,1,0.0456,0.194,0.956,0.116,0.0344,124.927,4,
158,3mg9jYNC1NihbthlglzrWP,+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",0.848,0.712,1,-3.574,0,0.0981,0.221,0.0,0.106,0.692,91.98,4,
159,60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,Beéle,0.75,0.682,10,-3.825,1,0.0945,0.168,1.28e-06,0.112,0.618,100.036,4,
160,0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",0.744,0.709,6,-5.778,0,0.284,0.0501,0.0,0.0847,0.712,194.055,4,
161,5DdLSEyKh8zgCrJq2hFj92,Yo sé,"Yan Block, TORRRES",0.716,0.462,5,-9.847,0,0.128,0.68,0.0,0.132,0.626,136.045,4,
162,14QaXYIK3K3QPtezqxRRPN,PIToRRO DE COCO,Bad Bunny,0.636,0.667,7,-4.708,1,0.0323,0.25,6.95e-06,0.116,0.544,97.769,4,
163,7eNwwoxDR8KVzNAuGvliAO,Kyoto,"Omar Courtz, De La Rose, Haze",0.732,0.753,9,-4.269,0,0.0512,0.235,1.74e-05,0.568,0.405,94.978,4,
164,0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,"Blessd, Anuel AA, Ovy On The Drums",0.816,0.762,0,-2.864,1,0.0565,0.534,0.000404,0.0845,0.782,90.025,4,
165,6m1TWFMeon7ai9XLOzdbiR,FAKE LOVE,BTS,0.557,0.719,2,-4.515,0,0.0371,0.00267,0.0,0.306,0.345,77.502,4,
166,5QjmUqgpPQgXgg4606DqZF,UWAIE,Kapo,0.705,0.783,9,-4.783,0,0.0403,0.138,0.0,0.0984,0.454,103.001,4,
167,0Qe2g06yzLBuuSvVmFiweP,Hasta Aquí Llegué,"Nanpa Básico, Beéle",0.641,0.657,11,-8.338,0,0.218,0.538,0.0,0.106,0.411,100.016,4,
168,7lcbpfihslisNObKdHjyLo,IA,"Clarent, Mora",0.706,0.631,0,-5.812,0,0.0366,0.656,0.0,0.227,0.289,111.93,4,
169,5pVJ3IlnpIorU44oXizzG5,Orion,"Boza, ELENA ROSE",0.857,0.705,1,-4.775,1,0.183,0.322,0.00249,0.197,0.874,105.011,4,
170,7nE9H4e4uPOis5sJY39fOc,Volare,Danny Ocean,0.753,0.733,0,-3.715,1,0.056,0.253,0.0,0.398,0.156,92.064,4,
171,2nWlJ8gwkn5KPADD07zcmw,Veneka,"Rawayana, Akapellah",0.847,0.889,5,-7.159,0,0.129,0.0325,1.35e-06,0.635,0.745,123.988,4,
172,1Hg0e997pObvZ91w1FCPFk,LO QUE LE PASÓ A HAWAii,Bad Bunny,0.0939,0.00174,11,-54.341,1,0.0638,0.247,0.000195,0.245,0.0679,82.653,4,
173,2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,"Maisak, Feid",0.786,0.707,7,-4.386,0,0.0635,0.0399,0.0,0.121,0.691,82.045,4,
174,4RPeZbmVON5ZKT5HC9wALt,Morena,Beéle,0.737,0.682,9,-6.149,1,0.13,0.155,0.0,0.227,0.676,104.107,4,
175,5MKbWaXeSQSmzmo7gPQha1,Amor de Vago,"La T y La M, Malandro",0.65,0.507,2,-7.27,1,0.111,0.706,2.47e-06,0.0725,0.603,179.984,4,
176,5AGnkbWCiF9u4ra54N9X1a,"Luck Ra: Bzrp Music Sessions, Vol. 61","Bizarrap, Luck Ra",0.704,0.89,0,-4.649,0,0.13,0.0623,0.0,0.0982,0.638,159.927,4,
177,064fLCSLFvjocxzHXAyA0W,Parte & Choke,"Jombriel, Alex Krack, Jøtta",0.728,0.654,5,-3.976,0,0.365,0.00581,0.0,0.131,0.884,117.337,5,
178,7yif9yIhSCxhcPExFOktCp,Olvidarte (feat. Emilia),"Gordo, Emilia",0.719,0.876,9,-6.371,0,0.0765,0.179,0.00173,0.317,0.149,128.021,4,
179,55mYWV1RJDUKziwn1Is0Vt,Se Me Olvida / Empelotica,LA NUEVA ESCUELA,0.716,0.776,4,-4.088,1,0.104,0.242,0.0,0.152,0.631,90.095,4,
180,0xvXkJobjgjyjDCp7PksqK,Verano Maldito,"El Reja, Tussiwarriors",0.791,0.879,9,-4.288,1,0.205,0.0778,0.0,0.379,0.797,103.024,4,
181,0c82YIGpQ5dCaXpTNCk4sb,Alegría,"Tiago PZK, Anitta, Emilia",0.575,0.658,9,-2.34,0,0.101,0.0463,2.24e-05,0.0627,0.884,84.273,5,
182,5rQSQlZXXjMcevPGoAfE1z,Un Besito Más,"Salastkbron, Diel Paris",0.693,0.641,2,-5.775,0,0.0359,0.368,0.0,0.294,0.514,92.01,4,
183,6kPCcIAGoTeRrh8qrmKa90,Piel,"Tiago PZK, Ke Personajes",0.646,0.907,0,-1.617,1,0.0593,0.422,0.0,0.14,0.816,168.004,4,
184,0sf2srhosDzfozt7AfF1vO,Tan Nervioso,LA NUEVA ESCUELA,0.731,0.806,2,-4.169,1,0.0437,0.127,0.0,0.292,0.922,125.034,4,
185,4dLLdfiniBhDP9dlJQIOi4,"Perdonarte, ¿Para Qué?","Los Ángeles Azules, Emilia",0.672,0.702,11,-4.662,0,0.0314,0.168,0.0,0.0445,0.615,90.039,4,
186,5AkLEnorFvb7WIJOGqKYVT,Si Un Día Estás Sola | CROSSOVER #7,"Big One, Emanero, Valentino Merlo",0.63,0.507,1,-4.865,1,0.0647,0.0386,0.0,0.0666,0.744,183.896,4,
187,5wcghdKONQcc5TKx9jCcns,ROZE | DJ TAO Turreo Sessions #22,"DJ Tao, Roze Oficial",0.814,0.63,5,-3.69,0,0.0881,0.0805,0.0,0.101,0.702,89.974,4,
188,6JAaPxRPeElmUGPqyIkhCS,FINGI DEMENCIA,"RAMKY EN LOS CONTROLES, The La Planta",0.624,0.828,7,-2.859,1,0.0579,0.11,0.0,0.474,0.423,84.883,4,
189,4xXvGEiTkoaIkOMWa4u3Mn,COLOCARTELO,"Renzo ED, elaggume",0.857,0.701,0,-3.483,0,0.063,0.434,0.0,0.0395,0.812,96.046,4,
190,2N0hVk2Ant8751xPZUjCV2,Loquita - Remix,"ECKO, Los Turros, DobleP, Cristian Di Marco",0.724,0.742,7,-5.551,0,0.0593,0.208,0.0,0.283,0.785,90.038,4,
191,2xbH0CuDbid800YW5nMPzR,SINVERGÜENZA - con Angela Torres,"Emanero, Karina, j mena, Angela Torres",0.764,0.738,0,-4.774,1,0.0336,0.182,0.0,0.173,0.647,93.963,4,
192,1TyBUtMxdmRfXhW3MmbxtQ,QUE ME FALTE TODO,"Luck Ra, Abel Pintos",0.731,0.855,3,-5.115,0,0.0516,0.0943,0.0,0.688,0.966,148.052,4,
193,0SoBfYjQHvL6cuWHtPUYnq,Hoy,"Valentino Merlo, The La Planta",0.451,0.711,11,-4.612,1,0.0426,0.24,0.0,0.154,0.661,176.161,4,
194,5DSMm0BZXlSvqArsTX00Ge,DOCTOR,"Luck Ra, Nicki Nicole",0.651,0.762,9,-2.969,1,0.0315,0.0834,0.0,0.0701,0.721,90.989,4,
195,5aPEnoEm93k5vytdyytOlm,Quiero Besarte la Boca,LA NUEVA ESCUELA,0.737,0.892,1,-2.933,0,0.0816,0.274,0.0,0.569,0.739,96.627,4,
196,1btMvaVE0HLbzuyvNaPgkh,La Corriente,LA NUEVA ESCUELA,0.738,0.778,9,-4.491,0,0.0521,0.193,0.0,0.0761,0.805,113.005,4,
197,5aZ8rf2aPfZrnRWLA7bByo,Pa´Que Te Acuerdes | CROSSOVER #8,"Big One, Tiago PZK, La Joaqui",0.801,0.677,9,-4.804,1,0.0522,0.0604,0.0,0.0717,0.52,100.017,4,
198,1gRaHuKLW9Uo9qYkb7MvGP,Angelito,"Bad Gyal, Trueno",0.917,0.68,5,-3.997,1,0.0644,0.166,0.0,0.262,0.908,99.99,4,
199,5IgmWwbNUeZzvYrODLletR,UWAIE - versión cumbia,Max Carra,0.687,0.782,9,-4.772,0,0.0446,0.399,7.37e-06,0.334,0.799,142.481,4,
200,48Pf7zioiN5Npe8EjDgoss,Que Dolor,LA NUEVA ESCUELA,0.61,0.855,7,-4.166,1,0.0548,0.129,0.0,0.0571,0.819,131.18,4,
201,7yrTny7FLWLbfIzsxoicWj,noviogangsta <3,Emilia,0.816,0.872,11,-4.27,0,0.0442,0.25,3.7e-06,0.254,0.94,128.924,4,
202,7JKptWv4YXmievid0HajID,HOLA PERDIDA,"Luck Ra, KHEA",0.482,0.794,2,-5.86,0,0.0835,0.187,0.0,0.744,0.565,154.921,4,
203,6vRQqxOhUFd78p5tL8jXr7,La Morocha,"Luck Ra, BM",0.756,0.769,7,-5.752,1,0.0342,0.0973,0.0,0.279,0.973,149.109,4,
204,3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",0.505,0.812,1,-3.986,1,0.461,0.285,0.0,0.444,0.664,80.09,4,
205,0nj9Bq5sHDiTxSHunhgkFb,squabble up,Kendrick Lamar,0.874,0.672,0,-5.568,1,0.198,0.0206,0.0,0.0783,0.711,103.921,4,
206,3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,The Marías,0.705,0.339,7,-10.612,1,0.0278,0.552,0.0814,0.12,0.457,97.989,4,
207,0eaVIYo2zeOaGJeqZ5TwYz,No Pole,Don Toliver,0.328,0.631,5,-5.169,0,0.0465,0.0714,0.0,0.567,0.382,85.262,4,
208,3aSWXU6owkZeVhh94XxEWO,30 For 30 (with Kendrick Lamar),"SZA, Kendrick Lamar",0.714,0.415,1,-10.338,0,0.0634,0.758,0.000112,0.133,0.506,140.059,4,
209,5IZXB5IKAD2qlvTPJYDCFB,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",0.644,0.874,0,-4.723,1,0.0265,0.0113,0.0,0.227,0.753,128.017,4,
210,5M2lX0ZAYSAzCs1xPPi9BX,Fat Juicy & Wet,"Sexyy Red, Bruno Mars",0.909,0.619,9,-5.894,1,0.0615,0.0823,0.0,0.3,0.64,104.013,4,
211,7HDq8aEtkBeZq7gfzYjW28,Tweaker,GELO,0.584,0.817,8,-6.504,1,0.383,0.156,0.0,0.0736,0.814,111.242,5,
212,1eTaznNW4Xxtx9za2SMTXB,DENIAL IS A RIVER,Doechii,0.825,0.644,6,-3.24,0,0.33,0.0905,0.0,0.0795,0.622,93.292,4,
213,5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,0.722,0.706,9,-4.857,1,0.0292,0.072,0.0,0.067,0.599,80.969,4,
214,6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4,
215,7hR22TOX3RorxJPcsz5Wbo,Love Somebody,Morgan Wallen,0.619,0.843,5,-5.348,0,0.0284,0.00948,0.000118,0.164,0.746,122.064,4,
216,3j6CeoBBlm40Msn1JE1SPD,HOT TO GO!,Chappell Roan,0.742,0.757,6,-4.981,1,0.0421,0.0187,0.0,0.305,0.957,139.982,4,
217,3MJ6lFNV12FSHAOzTzkwxz,Smile,Morgan Wallen,0.502,0.223,11,-11.285,1,0.0331,0.943,3.78e-06,0.0766,0.396,126.31,4,
218,6393yGahSJ9slVdOwSxOVR,Pink Pony Club,Chappell Roan,0.61,0.65,6,-6.199,1,0.0474,0.399,0.0,0.11,0.507,106.719,4,
219,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,4,
220,51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",Gracie Abrams,0.53,0.406,10,-7.507,1,0.033,0.656,0.0,0.133,0.338,115.94,3,
221,3OHfY25tqY28d16oZczHc8,Kill Bill,SZA,0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,4,
222,0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,4,
223,05vZtu5obzMiZdreJK7HH3,Врубай,Parfeniuk,0.871,0.628,11,-4.952,0,0.298,0.304,0.0,0.0938,0.69,120.052,4,
224,7CuxOoQMEaiSXIGwJJkQHW,Кульбаби,Тоня Матвієнко,0.832,0.668,1,-5.033,0,0.0315,0.332,0.0,0.12,0.516,100.034,4,
225,4MQmxIxM5CXKjdq4IrCWhd,Касета,SadSvit,0.654,0.743,10,-7.189,0,0.0315,0.3,0.0453,0.109,0.634,169.978,4,
226,1ZbtwhtxORZcaSh5VKjeXJ,Не лякай,"OSTY, Klavdia Petrivna",0.613,0.597,2,-5.527,0,0.0256,0.385,4.02e-05,0.105,0.264,85.931,4,
227,3nNKws5aNnTa3tgQOIS5Sk,гладиатор/рыцарь,fallen777angel,0.546,0.534,1,-7.28,1,0.0334,0.118,0.0833,0.166,0.0934,120.173,4,
228,61BaxM1NIcadLu3gtWm2uT,Силуети,"SadSvit, СТРУКТУРА ЩАСТЯ",0.527,0.861,8,-6.73,1,0.0388,0.0155,0.0311,0.276,0.387,77.498,4,
229,6zECxDYlNtEybq8hZ9Tp12,ParisLove,FORTUNA 812,0.614,0.622,0,-6.989,1,0.0425,0.00984,3.96e-05,0.171,0.187,140.061,4,
230,23cpg22rXsND2u3ElYxQdj,Забий,"Wellboy, Parfeniuk",0.649,0.711,4,-6.786,0,0.0902,0.549,0.0,0.156,0.487,83.086,4,
231,2k1bI9pRGnUQZWhr3NmJBx,Нагадай,Domiy,0.777,0.531,1,-7.445,0,0.0265,0.26,0.00265,0.141,0.54,110.001,4,
232,46aZJc0z1HHHSFxaIRxYSP,Breakin' Dishes,Rihanna,0.801,0.674,8,-4.185,0,0.031,0.000282,0.000139,0.0914,0.875,125.009,4,
233,32lug6ypOsehYy8pdAmlpu,ALASKA PUFFER,паранойя,0.69,0.822,7,-3.88,1,0.0829,0.0706,0.0,0.28,0.667,118.934,4,
234,0IVAYMUDvpzFxIEuGc71SM,P*RNSTAR,Nessa Barrett,0.588,0.819,9,-5.417,1,0.149,0.125,0.0138,0.361,0.16,100.001,4,
235,11gTRcdz4wK32fghA2vrX7,Lost Angeles,FRIENDLY THUG 52 NGG,0.788,0.544,7,-9.738,0,0.324,0.141,0.0,0.0947,0.411,75.474,4,
236,0wpkj8A7T1CjIul0XQtkqK,Молодість,SadSvit,0.553,0.833,7,-6.361,1,0.0395,0.0496,0.723,0.121,0.661,173.989,4,
237,7Bz3CO5CyU4GAPke4UNPhc,Як ніколи,Okean Elzy,0.543,0.598,9,-8.059,0,0.0458,0.42,0.0,0.171,0.62,159.927,4,
238,2FAZskT9yRjp2Oow9szJD8,The Days - NOTION Remix,"Chrystal, NOTION",0.62,0.843,6,-5.321,0,0.0844,0.0062,4.63e-06,0.55,0.237,137.812,4,
239,7biChppM3c8q7qcVl7ceb2,ЛАБИРИНТ,FACE,0.866,0.722,4,-6.497,0,0.144,0.213,0.0,0.183,0.912,137.943,4,
240,7bBZdL9ZTDKbNN7J1Alla4,Їде дах,"Klavdia Petrivna, Маша Кондратенко",0.787,0.769,3,-5.905,0,0.0794,0.158,0.0,0.149,0.667,119.116,4,
241,0xGQTpN4ESETtl1Sp6rzd2,São Paulo (feat. Anitta),"The Weeknd, Anitta",0.574,0.659,5,-7.377,0,0.0768,0.0412,0.0002,0.0921,0.506,127.347,4,
242,1GaJ8rxMQPzCfdZeMGH82G,Страшный сон 2,Раковая Выхухоль,0.693,0.456,5,-10.826,1,0.332,0.826,3.78e-05,0.324,0.388,153.325,4,
243,0YM3CotMLnoTBVwMCJzYeV,Bird of Pray,Ziferblat,0.485,0.601,6,-5.583,0,0.0312,0.0282,0.0,0.158,0.299,133.899,4,
244,5UW6yvwo3nVA609NgprdhK,Супермаркет,Poshlaya Molly,0.536,0.848,1,-8.317,0,0.0262,0.00619,0.0,0.0838,0.853,130.073,4,
245,0vByMmR3Y8MBorEEE5Pmie,Відриваючись,Parfeniuk,0.691,0.68,9,-6.478,0,0.0426,0.53,0.0,0.102,0.546,125.033,4,
246,3JG1uFc40wfyrqaWC7iv0e,i like the way you kiss me,Artemas,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4,
247,6bCLkzoE3agC7Ws9NxVxIn,Крепче,KRBK,0.769,0.31,9,-14.249,0,0.372,0.872,0.0,0.144,0.71,77.994,4,
248,4GNVBarJ82ABAYZyPYwinT,Рана,CHEEV,0.654,0.708,2,-5.912,1,0.129,0.276,1.22e-05,0.0683,0.449,153.964,4,
249,12LGZ1axDaBCZGDlvZ9Hnl,А я все плакала,"DOROFEEVA, LEBIGA",0.776,0.601,10,-5.69,1,0.0381,0.292,1.87e-06,0.125,0.16,100.031,3,
250,3slzrpqPz7Bfe7Y6pczFyS,Casino,Icegergert,0.698,0.654,2,-8.284,1,0.247,0.0028,0.0,0.112,0.261,89.863,4,
251,12TC6zACzfx6ey8ZAP6R3y,А що?,MONATIK,0.705,0.777,9,-5.23,0,0.182,0.129,0.00034,0.0616,0.82,87.743,4,
252,6LP6fWSZmvXcd27Yv2pz9u,Акація,"Chico, Qatoshi, paashee",0.781,0.948,10,-4.009,0,0.118,0.0403,0.0,0.438,0.793,123.073,4,
253,7ojBwkKhmZzXDjrqwfLH26,портреты - Acoustic,zhanulka,0.655,0.308,4,-9.904,0,0.0356,0.903,0.0,0.183,0.397,94.811,4,
254,75LJxqoSy5MSM2xCFzQp8F,Особистий рай,"Геля Зозуля, Adam",0.778,0.503,7,-11.176,0,0.0486,0.671,0.0,0.376,0.563,121.983,4,
255,4GBfKfnvmcTcNrlJcV4OLV,Четыре тридцать,Violetta Sokolova,0.432,0.793,4,-3.432,1,0.0561,0.313,0.0,0.589,0.723,200.075,4,
256,7DJHeuuTpNjXLu25zCADhQ,Хартбіт,DOROFEEVA,0.695,0.677,11,-9.026,0,0.0399,0.0358,0.0,0.0863,0.33,125.955,4,
257,4CrtgDoRlrafpZxowRGwyN,Хай пишуть,DOROFEEVA,0.772,0.602,0,-7.01,0,0.0353,0.0712,6.09e-06,0.18,0.602,136.0,4,
258,2CKbBBLXXWqTopO1vvS8y1,Я тобі брехала,Klavdia Petrivna,0.787,0.626,6,-9.2,0,0.0596,0.474,0.0023,0.166,0.485,105.004,4,
259,3IuQWB6BsGFc55IOCOGzBK,Персонажі,SadSvit,0.639,0.483,8,-10.107,1,0.0284,0.352,0.000102,0.127,0.489,140.05,4,
260,2xEFfGz4j5UpL2FNEhVI81,больно,fleurnothappy,0.705,0.502,9,-8.491,1,0.136,0.652,0.00367,0.121,0.39,140.086,4,
261,2bqS0QtnXGjOYs3z6VtSyW,Контракт,Poshlaya Molly,0.682,0.806,0,-6.184,1,0.0418,0.000461,0.0,0.217,0.872,109.972,4,
262,6gtK39SLszESqJFu2SkId3,Додому,Wellboy,0.771,0.761,2,-5.596,1,0.0644,0.179,0.00153,0.118,0.382,115.004,4,
263,1GUQJU4M76atFmI5Yu9I8i,Знайди мене,Klavdia Petrivna,0.757,0.46,7,-12.213,0,0.0563,0.711,0.466,0.204,0.172,109.946,4,
264,2ZwNgWo1U0PLbzFCYMNPTW,Хризантеми,анастимоза,0.446,0.358,2,-11.587,0,0.0301,0.859,0.000215,0.325,0.0422,147.833,4,
265,1GpsHzQa7FEHInzmtALUk9,Ніченька,OKS,0.575,0.533,9,-6.934,1,0.0367,0.592,0.0,0.0938,0.395,80.01,4,
266,0BryMsuHUY9EK5wC45PggL,мило материшься,volhey,0.436,0.686,1,-10.314,1,0.0513,0.281,0.301,0.0909,0.641,192.115,4,
267,1YeQGpxrQvp6Yg3K6SIgho,Покохай мене,"Chico, Qatoshi, 100лиця",0.855,0.888,0,-5.451,1,0.217,0.0261,0.0,0.249,0.871,124.987,4,
268,1MUZitHRpmng5NevrvNx4T,DRIP,BABYMONSTER,0.862,0.687,6,-5.215,1,0.0702,0.065,0.0,0.0862,0.704,119.972,4,
269,0Cu8JdYvV9DdmzLzhxaZLH,HOME SWEET HOME (feat. TAEYANG & DAESUNG),"G-DRAGON, TAEYANG, DAESUNG",0.633,0.752,10,-4.5,0,0.0726,0.00275,1.45e-06,0.0966,0.408,149.947,4,
270,7Cnpb1vBbC46RgVyyKLH7p,Whiplash,aespa,0.862,0.902,10,-2.953,0,0.0449,0.0925,0.0191,0.0803,0.736,126.006,4,
271,2SR0alFA2oWYXSoePGTj0V,I’ll Be There,Jin,0.538,0.738,10,-2.412,1,0.0445,0.0351,0.0,0.0898,0.736,148.887,4,
272,1NoDTQhJsrd5rnpb6PQthK,離開的一路上,理想混蛋,0.597,0.506,2,-8.05,1,0.0267,0.0611,0.0,0.119,0.322,126.026,4,
273,30slz6D2PtbwDimGJaEVsH,運轉人生 - 影集《華麗計程車行》插曲,邱軍,0.532,0.579,0,-5.021,1,0.03,0.466,0.0,0.323,0.362,131.92,3,
274,1jtlHteF4y7FFHKgYFld4f,REBEL HEART,IVE,0.677,0.777,7,-4.811,1,0.07,0.0178,0.0,0.0744,0.531,128.014,4,
275,580BvW3DyUNoYFgQgoD2GI,Hold On,"高爾宣 OSN, Patrick Brasca",0.592,0.671,9,-5.054,1,0.0393,0.0152,0.0,0.318,0.207,76.037,4,
276,13bw75oRjvxMv9VGIeM32i,愛我還是他,David Tao,0.465,0.391,11,-8.029,1,0.0304,0.758,0.0,0.112,0.152,133.025,4,
277,6tI4KMRvGThjCIJyxxMozt,Six Degrees,"Patrick Brasca, Jay Chou",0.732,0.634,1,-4.622,1,0.0253,0.108,1.15e-05,0.128,0.786,89.99,4,
278,5sjnkOfTLCLNfkkchI2re2,UP - KARINA Solo,aespa,0.777,0.781,6,-4.479,0,0.043,0.0137,2.77e-06,0.0466,0.382,98.97,4,
279,0cOMncRq4cmDLO4tPQnkBF,擱淺,Jay Chou,0.499,0.5,5,-7.189,1,0.0276,0.687,0.000726,0.141,0.127,122.686,4,
280,5HVq8nS0pbM6G7YK8M7DY4,愛情的大壞蛋,Amazing Show,0.381,0.844,1,-4.236,0,0.053,0.00263,0.0,0.203,0.492,167.9,4,
281,2C39jkUPAsQzwBSshsaCfX,Winter Ahead (with PARK HYO SHIN) : YUNSEOKCHEOL TRIO Ver.,"V, Park Hyo Shin",0.489,0.266,3,-12.167,1,0.0317,0.904,1.07e-05,0.203,0.192,78.303,3,
282,1sl9O7VLwGwdw4iXqnkbDP,想念你想我,Eric Chou,0.463,0.482,9,-5.676,1,0.0265,0.655,0.0,0.256,0.416,139.842,4,
283,6GyUt7yJ0sOktc5HjvVnFh,在加納共和國離婚,"Firdhaus, DIOR 大穎",0.415,0.381,7,-9.731,1,0.0516,0.859,0.0,0.129,0.241,116.053,4,
284,5pIcwtJYNJx93l420oR2Vm,晴天,Jay Chou,0.544,0.564,7,-7.275,1,0.0242,0.225,0.000833,0.101,0.412,137.136,4,
285,2JhbSmNAyM9kYiqwa8Tpla,Supernova,aespa,0.746,0.747,11,-4.283,0,0.0769,0.0074,1.51e-06,0.0739,0.373,120.07,4,
286,1aKvZDoLGkNMxoRYgkckZG,Magnetic,ILLIT,0.797,0.668,6,-5.819,1,0.0687,0.257,0.0,0.0876,0.69,131.067,4,
287,2ASWo8MTESnHQhJhpMSPbF,能遇見，就很不錯了,Firdhaus,0.473,0.223,7,-9.585,1,0.0329,0.856,0.0,0.107,0.367,115.865,4,
288,2VEt42QSQxILgEf9B50xxm,不是因為天氣晴朗才愛你,理想混蛋,0.507,0.271,8,-13.185,1,0.0347,0.753,1.23e-06,0.0883,0.399,135.783,4,
289,7GOIrZTegzVty8mhNhRuA0,"IF I SAY, I LOVE YOU",BOYNEXTDOOR,0.67,0.75,11,-5.278,0,0.106,0.118,0.0,0.448,0.833,138.219,4,
290,7a6vvAM1cjAuyVQpqv9pmu,FOREVER,BABYMONSTER,0.835,0.703,0,-4.368,1,0.0528,0.103,0.0,0.133,0.661,129.995,4,
291,4XsJiRJQAK8TWcZCn0Dxlh,POWER,G-DRAGON,0.607,0.857,2,-3.287,1,0.301,0.164,0.0,0.211,0.732,179.749,4,
292,2CspwnypzT7rcWI9RfsoSb,Mantra,JENNIE,0.894,0.725,10,-4.984,0,0.0432,0.00434,1.15e-05,0.0815,0.838,116.988,4,
293,3V2v19gDm4rmRkMwcgS4X2,有些,颜人中,0.685,0.535,7,-7.53,1,0.0433,0.744,0.0,0.081,0.369,125.922,4,
